------- 2018-09-06 03:06:09.194458 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 20:38:55.333832 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 20:40:14.723239 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 20:41:13.401493 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 20:42:37.701859 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8291.383,         234,        1000,0           ,     123.851,           0,           0
------- 2018-09-15 20:43:11.403582 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 20:44:34.342117 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    9069.339,         169,        1000,0           ,     433.168,           6,           0
SPECIAL     ,NO DAMAGING ,    9069.339,         169,        1000,0           ,     335.021,           4,           0
SPECIAL     ,NO DAMAGING ,    9069.339,         169,        1000,0           ,     193.431,           0,           0
SPECIAL     ,NO DAMAGING ,    9069.339,         169,        1000,0           ,     210.074,           2,           0
------- 2018-09-15 20:45:24.860465 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 20:47:34.160700 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    6105.077,          12,        1000,0           ,      75.527,           0,           0
------- 2018-09-15 20:57:05.481967 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    7491.368,          12,        1000,0           ,     179.346,           2,           0
------- 2018-09-15 20:57:49.530770 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,     361.365,           7,          30,0           ,     102.839,           0,           0
------- 2018-09-15 21:03:47.768482 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-15 21:07:58.329338 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8882.262,          12,        1000,0           ,      64.523,           0,           0
------- 2018-09-15 21:11:16.245590 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    8670.873,          12,        1000,1           ,    2748.141,          62,           0
------- 2018-09-15 21:12:40.473729 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    9253.315,          12,        1000,0           ,      26.452,           0,           0
SPECIAL     ,NO DAMAGING ,   16185.576,         138,        1000,0           ,     105.575,           0,           0
SPECIAL     ,NO DAMAGING ,   16185.576,         138,        1000,0           ,     108.146,           0,           0
SPECIAL     ,NO DAMAGING ,   16185.576,         138,        1000,0           ,     128.469,           1,           0
SPECIAL     ,NO DAMAGING ,    8483.259,          80,        1000,0           ,     117.579,           1,           0
SPECIAL     ,NO DAMAGING ,    8483.259,          80,        1000,0           ,      88.977,           0,           0
SPECIAL     ,NO DAMAGING ,    8483.259,          80,        1000,0           ,      72.791,           0,           0
SPECIAL     ,NO DAMAGING ,    8483.259,          80,        1000,0           ,      78.152,           0,           0
------- 2018-09-15 21:14:24.688546 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    7830.315,          12,        1000,0           ,       0.000,           0,           0
SPECIAL     ,NO DAMAGING ,    7830.315,          12,        1000,0           ,       0.000,           0,           0
REGULAR     ,NO DAMAGING ,    7830.315,          12,        1000,1           ,    3493.005,          84,           0
OMNICIENT   ,NO DAMAGING ,    7830.315,          12,        1000,0           ,      74.685,           0,           0
OMNICIENT   ,NO DAMAGING ,    7830.315,          12,        1000,0           ,     118.512,           0,           0
OMNICIENT   ,NO DAMAGING ,    7830.315,          12,        1000,0           ,      83.297,           0,           0
OMNICIENT   ,NO DAMAGING ,    7830.315,          12,        1000,0           ,      81.644,           0,           0
OMNICIENT   ,NO DAMAGING ,    7830.315,          12,        1000,0           ,     172.365,          18,           0
------- 2018-09-15 21:15:37.698691 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    9736.405,          12,        1000,0           ,      35.546,           0,           0
SPECIAL     ,NO DAMAGING ,    9736.405,          12,        1000,0           ,      31.305,           0,           0
SPECIAL     ,NO DAMAGING ,    9736.405,          12,        1000,0           ,      89.537,           1,           0
SPECIAL     ,NO DAMAGING ,    9736.405,          12,        1000,0           ,      32.707,           0,           0
------- 2018-09-15 21:20:22.013435 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,   17124.499,         326,        1000,0           ,    7417.957,          23,           0
------- 2018-09-15 21:35:29.786941 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    6526.022,          12,        1000,0           ,     117.423,           0,           0
SPECIAL     ,NO DAMAGING ,    6526.022,          12,        1000,0           ,     100.362,           0,           0
SPECIAL     ,NO DAMAGING ,    6526.022,          12,        1000,0           ,     104.225,           0,           0
SPECIAL     ,NO DAMAGING ,    6526.022,          12,        1000,0           ,     110.120,           0,           0
SPECIAL     ,NO DAMAGING ,    6526.022,          12,        1000,0           ,     786.862,          16,           0
SPECIAL     ,NO DAMAGING ,    6526.022,          12,        1000,0           ,     820.052,          16,           0
SPECIAL     ,NO DAMAGING ,    6526.022,          12,        1000,0           ,     851.936,          16,           0
------- 2018-09-15 21:36:24.558854 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    6377.793,          70,        1000,0           ,     212.879,           1,           0
SPECIAL     ,NO DAMAGING ,    6377.793,          70,        1000,0           ,     182.559,           1,           0
SPECIAL     ,NO DAMAGING ,    6377.793,          70,        1000,0           ,     349.208,           4,           0
SPECIAL     ,NO DAMAGING ,    6377.793,          70,        1000,0           ,     132.543,           0,           0
SPECIAL     ,NO DAMAGING ,    6377.793,          70,        1000,0           ,     203.033,           2,           0
SPECIAL     ,NO DAMAGING ,    6377.793,          70,        1000,0           ,     202.224,           1,           0
OMNICIENT   ,NO DAMAGING ,    6377.793,          70,        1000,0           ,     235.030,           3,           0
------- 2018-09-16 10:45:26.862008 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 10:54:32.575948 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,    7753.548,          12,        1000,0           ,     102.612,           1,           0
OMNICIENT   ,NO DAMAGING ,    7753.548,          12,        1000,0           ,      92.206,           0,           0
SPECIAL     ,NO DAMAGING ,    7753.548,          12,        1000,0           ,      82.778,           0,           0
------- 2018-09-16 10:56:58.979031 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,   71126.882,          83,       10000,0           ,     249.348,           3,           0
OMNICIENT   ,NO DAMAGING ,   71126.882,          83,       10000,0           ,     144.497,           0,           0
SPECIAL     ,NO DAMAGING ,   71126.882,          83,       10000,0           ,     156.682,           0,           0
SPECIAL     ,NO DAMAGING ,   71126.882,          83,       10000,0           ,     163.767,           0,           0
SPECIAL     ,NO DAMAGING ,   71126.882,          83,       10000,0           ,     146.601,           0,           0
SPECIAL     ,NO DAMAGING ,   71126.882,          83,       10000,0           ,     180.833,           0,           0
------- 2018-09-16 11:00:43.215004 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:00:57.087263 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:03:37.854299 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:09:09.022697 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:09:46.245320 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:25:51.802755 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:32:27.527076 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:40:33.104350 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:43:14.417638 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:51:58.647730 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:51:59.348926 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:52:12.176141 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:58:06.296286 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:59:22.317641 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 11:59:41.321307 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 12:02:06.919203 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 12:03:39.771617 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 12:14:05.553743 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 12:15:32.016669 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 12:16:17.352171 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,   83681.564,         627,       10000,0           ,    2117.073,         206,           0
------- 2018-09-16 12:20:23.650683 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 12:28:32.213891 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 12:38:07.174197 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 12:48:14.784393 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 12:57:48.937098 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 13:00:04.110567 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 13:02:39.087170 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 13:09:43.047819 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 13:11:54.192861 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 13:15:27.546499 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 13:16:55.521983 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 13:18:59.764238 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 13:20:45.186038 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 13:23:44.368036 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 13:24:02.704361 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 13:26:20.846722 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 13:28:40.146317 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,  139371.020,         652,       20000,0           ,      61.576,           0,           0
------- 2018-09-16 13:35:39.979453 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 14:41:36.578559 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,  316157.349,         659,       50000,1           ,    5027.673,         600,           0
OMNICIENT   ,NO DAMAGING ,  316157.349,         659,       50000,0           ,     244.541,           0,           0
SPECIAL     ,NO DAMAGING ,  316157.349,         659,       50000,1           ,    5980.886,         707,           0
------- 2018-09-16 14:56:24.950524 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 14:58:39.747260 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 15:00:30.772414 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 15:03:16.275120 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 15:04:48.331020 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 15:06:24.313743 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 15:07:37.115772 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 15:08:13.980803 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
------- 2018-09-16 15:16:59.366654 -------
fph_mode    ,damage_mode ,lng_length  ,lng_num_sqrs,lng_time    ,fph_aborted ,fph_sr_lnth ,fph_num_trps,fph_num_dmgd
SPECIAL     ,NO DAMAGING ,  153015.238,         100,       10000,1           ,    2230.812,         296,           0
